CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;42;38;28;690;86
01:00;29;34;15;590;53
02:00;38;65;90;1070;175
03:00;36;66;93;1000;178
04:00;34;59;88;900;169
05:00;36;49;111;870;206
06:00;45;46;165;1160;298
07:00;44;51;187;1420;330
08:00;57;61;214;1820;385
09:00;89;77;294;2230;540
10:00;91;81;179;1610;365
11:00;78;100;99;1210;230
12:00;72;78;72;1010;181
13:00;80;53;88;1050;215
14:00;73;53;73;1030;185
15:00;84;34;91;1190;223
16:00;86;42;84;1090;215
17:00;103;38;141;1820;318
18:00;88;48;99;1480;239
19:00;87;66;99;1580;238
20:00;77;52;73;1130;188
21:00;60;60;45;810;129
22:00;36;53;28;570;78
23:00;40;53;24;690;76
