CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;38;62;17;640;66
01:00;33;72;13;560;54
02:00;45;94;19;1220;75
03:00;53;93;44;1270;122
04:00;46;118;42;1350;112
05:00;48;117;68;1240;153
06:00;56;110;141;1480;274
07:00;62;125;212;2250;388
08:00;69;138;230;2360;423
09:00;81;160;158;2040;324
10:00;69;135;127;1650;264
11:00;58;115;77;1100;176
12:00;58;82;79;1180;181
13:00;68;70;70;940;177
14:00;67;75;69;1000;175
15:00;63;57;66;950;164
16:00;76;55;73;1710;188
17:00;54;61;51;910;134
18:00;70;59;71;1170;179
19:00;70;61;75;1060;186
20:00;78;55;71;1120;188
21:00;68;66;53;960;151
22:00;50;61;42;880;116
23:00;46;60;30;800;94
