CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;69;83;15;950;91
01:00;55;86;8;760;67
02:00;30;53;7;450;39
03:00;39;33;12;610;56
04:00;42;32;27;570;83
05:00;44;35;46;680;114
06:00;51;65;80;970;174
07:00;75;52;143;1500;293
08:00;81;93;118;1420;261
09:00;84;108;85;1230;214
10:00;113;116;82;1880;238
11:00;94;119;34;1280;146
12:00;76;126;21;1040;107
13:00;73;83;22;680;106
14:00;64;34;13;570;84
15:00;71;24;20;640;102
16:00;78;13;23;810;113
17:00;103;26;42;1030;168
18:00;86;47;27;890;127
19:00;95;68;34;950;146
20:00;112;80;63;1270;208
21:00;116;44;70;1470;223
22:00;97;73;45;1250;165
23:00;78;79;25;1110;116
