CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;95;112;79;216
01:00;81;105;66;182
02:00;51;66;32;100
03:00;45;52;34;98
04:00;39;49;27;81
05:00;41;50;39;101
06:00;69;60;126;261
07:00;83;53;205;396
08:00;93;74;258;487
09:00;89;106;209;408
10:00;95;120;227;442
11:00;92;127;160;337
12:00;89;107;116;266
13:00;87;96;80;209
14:00;99;97;87;232
15:00;107;90;85;236
16:00;127;91;106;289
17:00;127;88;102;283
18:00;118;77;89;252
19:00;123;65;110;291
20:00;95;78;62;189
21:00;100;73;88;234
22:00;104;92;90;241
23:00;109;110;109;276
