CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;93;126;48;164
01:00;73;100;35;125
02:00;33;65;17;58
03:00;47;62;27;87
04:00;51;49;27;91
05:00;44;35;24;79
06:00;57;45;106;218
07:00;73;50;175;339
08:00;79;73;154;313
09:00;102;80;180;376
10:00;114;90;204;425
11:00;107;95;117;284
12:00;111;80;89;246
13:00;107;68;75;220
14:00;91;64;50;165
15:00;115;54;80;235
16:00;117;50;75;230
17:00;113;48;65;210
18:00;144;52;101;297
19:00;148;49;93;289
20:00;184;79;158;424
21:00;156;73;156;393
22:00;137;88;136;343
23:00;132;108;171;391
