CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;35;48;23;71
01:00;51;226;45;119
02:00;51;188;50;126
03:00;46;185;35;101
04:00;40;171;24;76
05:00;41;166;23;76
06:00;37;146;20;67
07:00;34;128;23;69
08:00;43;94;40;103
09:00;41;87;43;107
10:00;42;68;52;122
11:00;40;59;59;129
12:00;44;53;61;138
13:00;44;56;77;162
14:00;44;56;73;155
15:00;49;66;75;163
16:00;51;58;99;202
17:00;54;63;86;184
18:00;56;77;76;172
19:00;62;83;109;229
20:00;54;87;81;177
21:00;53;75;62;147
22:00;52;62;63;148
23:00;43;63;41;106
