CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;46;63;28;780;89
01:00;38;57;19;550;67
02:00;36;50;16;730;61
03:00;35;50;18;460;62
04:00;30;44;12;430;48
05:00;32;40;14;450;52
06:00;36;43;18;800;64
07:00;37;55;20;610;67
08:00;46;50;35;720;100
09:00;52;64;48;620;124
10:00;51;64;49;640;125
11:00;53;63;67;940;154
12:00;53;83;55;790;135
13:00;64;79;97;1010;213
14:00;71;104;115;1230;246
15:00;68;120;110;1360;235
16:00;58;110;75;950;172
17:00;56;91;65;990;155
18:00;56;78;64;1010;154
19:00;54;81;57;860;142
20:00;50;78;53;920;132
21:00;55;76;51;870;132
22:00;52;78;47;880;124
23:00;42;79;27;730;84
