CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;0.264306;14.7046;11.6993;6.69589;14.9907;281.638;379.545;37.5947
01:00;0.233842;9.67287;9.763;5.84422;5.8415;232.273;345.645;18.631
02:00;0.49223;43.2311;19.7882;15.4587;27.1112;410.32;632.569;84.8899
03:00;0.54336;29.6292;14.6528;11.3361;16.0392;338.43;576.757;54.2346
04:00;0.480817;34.8421;17.1705;13.2246;18.5079;386.95;517.386;63.0381
05:00;0.575995;35.6604;18.0667;13.0577;27.1229;350.91;468.369;77.2629
06:00;0.888153;35.9091;18.3134;14.0346;28.5331;340.324;415.579;79.6749
07:00;0.707678;39.479;19.6347;14.8361;33.9111;343.753;379.632;91.527
08:00;0.537994;30.2297;14.1512;11.6655;27.7953;334.231;367.07;72.9177
09:00;0.567501;33.6619;14.5972;11.5115;35.4252;346.434;356.419;87.9619
10:00;0.934822;34.4685;13.7944;10.7757;32.0022;316.628;344.707;83.5859
11:00;0.965268;48.9537;15.2909;11.5846;50.5063;499.2;364.804;126.487
12:00;0.628803;40.858;22.1946;14.4064;47.6032;413.53;368.126;113.656
13:00;0.611834;40.8495;10.6463;8.86356;45.961;386.31;372.551;111.459
14:00;0.584363;31.9476;18.0339;12.4864;35.1515;385.95;378.255;85.9033
15:00;0.547597;31.3036;17.8306;9.02494;30.2564;342.441;378.091;77.7247
16:00;0.724812;31.7728;16.3547;8.32806;31.5127;415.97;388.308;80.0405
17:00;0.601123;43.6637;17.3272;8.04378;45.0659;503.47;407.937;112.785
18:00;0.577538;43.059;15.9181;7.93294;40.5867;408.83;419.463;105.218
19:00;0.543269;37.0729;15.1504;6.55628;43.3423;399.35;406.981;103.524
20:00;0.558841;37.7924;9.26286;7.61056;39.1118;433.14;409.433;97.774
21:00;0.594536;29.8274;9.43258;6.90239;27.1583;364.29;406.68;71.5148
22:00;0.418078;28.0069;10.8694;8.11572;23.3854;330.432;399.74;63.9016
23:00;0.343517;22.6584;11.5003;7.406;19.281;315.21;396.336;52.3997
