CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;59;32;21;82;970;184
01:00;48;29;19;53;820;129
02:00;29;39;29;18;620;56
03:00;28;33;23;18;530;55
04:00;24;39;29;15;600;47
05:00;33;37;27;26;580;73
06:00;49;34;23;98;810;198
07:00;65;34;23;183;1250;344
08:00;74;30;19;183;1250;354
09:00;68;27;17;115;980;244
10:00;69;28;17;97;880;217
11:00;62;25;15;88;940;196
12:00;58;26;14;74;790;171
13:00;56;23;14;64;690;153
14:00;64;21;13;59;650;153
15:00;65;25;14;54;740;147
16:00;69;23;13;57;720;157
17:00;75;27;15;67;750;176
18:00;76;22;13;66;730;177
19:00;97;28;16;94;1060;242
20:00;121;29;17;175;1350;388
21:00;119;30;18;212;1630;443
22:00;98;33;19;152;1400;330
23:00;75;29;19;108;1080;239
