CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;63;66;46;133
01:00;53;62;40;114
02:00;33;34;20;63
03:00;31;27;18;59
04:00;29;27;17;54
05:00;35;28;21;68
06:00;31;25;20;61
07:00;40;46;30;86
08:00;45;35;41;107
09:00;44;31;41;107
10:00;50;32;41;112
11:00;60;46;44;127
12:00;56;35;43;121
13:00;52;31;30;98
14:00;60;30;38;118
15:00;52;23;32;101
16:00;64;30;41;126
17:00;64;35;38;123
18:00;69;31;47;142
19:00;81;27;57;168
20:00;100;32;89;236
21:00;107;38;111;277
22:00;102;46;129;299
23:00;88;60;116;265
