CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;49;34;24;31;720;97
01:00;42;37;27;17;680;67
02:00;44;27;18;18;620;70
03:00;33;27;19;16;570;57
04:00;30;31;20;18;570;57
05:00;35;28;19;28;550;77
06:00;46;29;21;89;740;182
07:00;61;30;20;143;1200;280
08:00;79;27;18;163;1280;328
09:00;81;27;17;166;1180;334
10:00;77;26;16;135;970;283
11:00;78;27;17;136;980;285
12:00;81;26;17;121;1000;266
13:00;78;27;17;63;770;174
14:00;82;27;18;52;790;162
15:00;85;28;18;49;790;160
16:00;105;27;17;90;1010;241
17:00;118;26;16;100;1140;270
18:00;128;27;18;131;1380;327
19:00;103;28;20;102;1090;258
20:00;97;31;20;107;1120;260
21:00;96;34;23;91;1100;234
22:00;76;34;25;65;980;174
23:00;65;34;25;53;790;146
