CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;0.567445;33.401;16.0427;10.2138;32.0462;435.41;535.797;82.733
01:00;0.518165;24.0368;21.2236;13.7178;15.9803;328.102;520.223;48.5509
02:00;0.500768;31.1638;30.4698;15.9585;18.8252;300.572;497.663;60.0528
03:00;0.482163;25.3658;23.0284;12.1667;10.4412;251.916;470.776;41.4606
04:00;0.706254;31.2738;27.3065;14.7215;23.631;232.096;434.115;67.5082
05:00;1.07687;39.5486;37.0897;21.0687;40.4059;285.746;396.452;101.545
06:00;1.76955;45.4098;37.7051;21.1525;83.9428;446.71;368.968;174.129
07:00;2.9516;66.8524;40.8742;22.7256;155.668;696.92;375.974;305.678
08:00;2.22664;60.4609;36.3112;21.2396;127.719;769.11;418.418;256.403
09:00;1.54968;60.0188;37.7509;19.4669;111.646;674.75;457.227;231.311
10:00;0.993136;49.6184;29.0821;13.6851;81.7045;489.96;480.901;175.009
11:00;;48.7719;19.054;8.14135;65.2275;406.53;500.228;148.728
12:00;0.583268;50.9843;18.534;7.54754;55.6345;443.04;526.596;136.312
13:00;0.680857;46.7123;16.0084;6.66677;58.9388;362.67;536.211;137.127
14:00;0.782038;50.3661;17.2839;7.12789;61.5769;390.86;529.23;144.681
15:00;0.910212;60.1235;17.1116;6.9041;74.5696;550.65;510.946;174.568
16:00;0.787795;54.902;16.831;6.19578;55.937;439.17;469.704;140.573
17:00;0.990444;59.4879;16.3619;6.58424;60.2065;452.7;441.947;151.819
18:00;1.55761;72.9023;21.645;8.65641;81.6979;601.82;455.93;198.107
19:00;1.52892;77.5036;25.3738;10.2377;111.897;657.51;487.303;249.444
20:00;1.00682;70.2958;25.5129;10.0276;73.2308;624.74;510.015;182.371
21:00;0.86201;43.8996;13.3459;7.58275;43.0052;518.48;529.491;109.88
22:00;0.919335;53.6527;21.5038;12.1531;61.6132;576.14;552.651;148.173
23:00;0.735772;41.2613;12.3756;7.77413;41.0911;419.58;536.268;104.299
