CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;107;84;213;431
01:00;85;93;96;231
02:00;52;71;58;140
03:00;37;58;44;103
04:00;32;62;59;121
05:00;31;54;63;126
06:00;34;44;149;261
07:00;45;69;207;361
08:00;62;83;255;451
09:00;91;123;257;483
10:00;108;117;198;409
11:00;96;114;123;281
12:00;96;95;87;226
13:00;108;68;93;247
14:00;101;56;82;225
15:00;112;32;78;230
16:00;114;42;81;236
17:00;120;48;98;268
18:00;116;38;90;253
19:00;133;40;113;303
20:00;131;42;151;359
21:00;133;68;152;363
22:00;125;68;153;356
23:00;123;79;177;392
