CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;45;31;16;650;67
01:00;45;33;11;700;59
02:00;54;64;20;770;82
03:00;49;69;32;660;95
04:00;45;59;36;620;97
05:00;52;57;106;1020;211
06:00;57;95;167;1380;308
07:00;76;115;206;2070;388
08:00;106;124;196;1960;403
09:00;98;181;139;1620;308
10:00;119;179;111;1620;285
11:00;109;113;79;1280;226
12:00;89;44;58;1090;175
13:00;96;40;77;1260;212
14:00;95;33;69;1280;198
15:00;90;21;60;1530;179
16:00;92;31;59;1320;180
17:00;84;20;55;1540;165
18:00;101;28;72;1430;209
19:00;78;22;46;1240;145
20:00;81;33;56;1110;164
21:00;76;66;47;950;145
22:00;67;35;40;930;125
23:00;53;34;20;820;81
