CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;97;54;28;84;1100;224
01:00;81;61;34;70;880;187
02:00;65;42;22;80;830;186
03:00;60;43;23;76;690;175
04:00;53;45;24;73;590;163
05:00;62;45;24;100;700;213
06:00;66;47;26;155;760;302
07:00;79;50;28;210;1230;400
08:00;87;50;28;205;1310;401
09:00;90;46;24;168;1330;347
10:00;104;42;18;123;990;292
11:00;106;35;14;107;800;269
12:00;90;28;11;72;650;199
13:00;89;24;10;58;540;177
14:00;90;26;11;54;600;172
15:00;106;28;12;60;630;198
16:00;118;26;12;66;720;218
17:00;111;26;10;56;800;197
18:00;141;28;10;84;860;269
19:00;147;30;10;86;890;279
20:00;175;40;15;116;1380;351
21:00;170;48;19;143;1420;389
22:00;162;63;26;179;1720;435
23:00;128;58;28;139;1570;341
