CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;59;281;339;577
01:00;67;194;246;444
02:00;53;194;119;235
03:00;48;181;96;195
04:00;42;180;73;155
05:00;48;172;74;162
06:00;52;157;109;219
07:00;64;165;209;384
08:00;63;174;223;403
09:00;78;159;218;412
10:00;72;157;244;444
11:00;69;158;208;387
12:00;74;139;200;379
13:00;78;133;204;391
14:00;88;129;241;458
15:00;98;132;288;538
16:00;102;140;277;526
17:00;104;150;312;582
18:00;110;179;403;727
19:00;97;223;437;767
20:00;90;242;428;747
21:00;91;261;417;731
22:00;77;257;365;636
23:00;70;251;371;638
