CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;53;143;181;330
01:00;42;245;189;331
02:00;35;203;163;284
03:00;26;205;123;214
04:00;23;180;108;188
05:00;21;155;92;162
06:00;22;140;112;193
07:00;29;135;149;257
08:00;36;133;155;273
09:00;45;121;219;380
10:00;58;132;183;338
11:00;76;131;180;352
12:00;81;103;132;282
13:00;74;70;99;224
14:00;75;60;98;225
15:00;87;55;144;307
16:00;103;62;204;415
17:00;100;82;233;455
18:00;122;134;411;751
19:00;109;203;313;588
20:00;95;158;272;512
21:00;94;155;301;554
22:00;85;159;299;542
23:00;78;165;261;477
