CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;56.1636;37.0849;24.9844;27.1098;567.422;589.207;97.7591
01:00;49.0748;40.2373;28.0574;27.5649;594.386;599.083;91.3527
02:00;54.9557;61.4;41.4229;57.3395;800.775;1058.17;142.924
03:00;49.0807;63.4484;44.0582;53.2185;693.281;1028.79;130.727
04:00;43.2901;72.3867;53.2068;44.8795;687.657;988.041;112.18
05:00;44.7982;56.29;41.1126;37.4606;615.106;867.439;102.262
06:00;42.7476;58.0956;42.6197;63.8433;638.659;767.45;140.695
07:00;49.3028;55.936;40.0365;81.5379;664.276;712.704;174.393
08:00;56.6641;44.7204;32.3145;68.3966;636.64;685.557;161.537
09:00;58.9066;44.4453;29.7901;73.0967;733.03;683.678;171.039
10:00;70.3947;34.3349;21.0828;57.7119;759.554;678.525;158.929
11:00;82.6931;30.078;16.1422;51.9892;680.185;676.888;162.398
12:00;83.8218;27.3564;14.8801;49.0023;709.698;679.644;159.059
13:00;86.0967;26.3931;11.7526;34.6268;555.268;672.164;139.214
14:00;88.168;24.1967;10.3085;31.5429;497.898;654.569;136.573
15:00;94.0229;20.7667;9.81342;33.7961;541.97;639.28;145.733
16:00;91.2352;22.766;10.3547;27.8909;550.177;628.473;134.058
17:00;75.9031;40.4587;14.4056;28.7759;515.382;601.267;120.02
18:00;76.4541;25.8509;13.8273;29.7472;507.933;569.814;122.083
19:00;70.8963;25.3153;12.2657;31.7112;452.618;541.368;119.516
20:00;67.6075;34.2553;15.5544;29.3447;481.468;512.839;112.719
21:00;71.839;31.6702;18.4536;27.4572;805.924;544.171;113.983
22:00;86.2758;38.39;23.3055;51.144;721.07;572.068;164.732
23:00;50.8571;40.2113;26.8985;33.8318;661.839;587.051;102.759
