CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;29;90;34;81
01:00;36;108;60;129
02:00;39;111;76;156
03:00;39;125;76;157
04:00;41;123;83;169
05:00;42;118;93;185
06:00;42;111;106;204
07:00;39;119;90;176
08:00;39;121;71;148
09:00;34;120;31;82
10:00;38;98;38;96
11:00;44;68;46;114
12:00;41;61;43;107
13:00;49;60;65;147
14:00;51;50;73;162
15:00;53;57;69;159
16:00;49;61;68;153
17:00;56;67;91;195
18:00;52;86;97;201
19:00;49;89;91;188
20:00;38;92;67;141
21:00;45;95;78;165
22:00;40;101;55;124
23:00;33;95;44;101
