CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;35;61;7;46
01:00;36;38;7;46
02:00;17;36;6;25
03:00;16;51;6;25
04:00;;47;;
05:00;29;84;14;49
06:00;33;86;33;83
07:00;47;86;67;149
08:00;56;94;95;201
09:00;59;104;98;209
10:00;58;138;100;210
11:00;65;194;108;229
12:00;75;174;103;231
13:00;93;176;120;276
14:00;88;178;88;222
15:00;81;127;64;179
16:00;91;69;67;193
17:00;83;38;47;156
18:00;77;26;37;133
19:00;91;32;55;175
20:00;87;61;56;172
21:00;74;66;38;132
22:00;46;82;16;71
23:00;54;66;19;82
