CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;72;48;31;67;950;173
01:00;60;54;38;38;850;117
02:00;22;38;26;8;560;34
03:00;16;39;26;6;450;26
04:00;20;39;26;9;450;33
05:00;33;42;29;22;530;67
06:00;45;44;29;69;660;151
07:00;63;45;30;141;860;278
08:00;73;49;32;195;1270;370
09:00;71;59;38;198;1260;373
10:00;66;55;38;157;1050;306
11:00;67;55;33;110;850;234
12:00;65;54;33;85;800;195
13:00;61;53;29;65;760;160
14:00;74;60;28;70;780;180
15:00;87;48;25;72;840;196
16:00;87;54;26;61;870;181
17:00;96;55;32;74;920;208
18:00;96;52;29;64;950;194
19:00;110;51;29;91;1120;248
20:00;117;48;31;127;1280;311
21:00;109;50;31;134;1180;314
22:00;86;50;31;88;1080;221
23:00;71;50;31;64;950;168
