CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;68;189;137;221;2570;2778.75;406
01:00;20;19;14;11;510;771.25;35
02:00;16;16;12;9;460;663.75;29
03:00;15;13;10;7;440;577.5;25
04:00;16;12;9;7;390;526.25;27
05:00;21;15;9;17;390;492.5;47
06:00;50;28;13;61;550;482.5;143
07:00;79;46;21;157;1040;540;320
08:00;100;73;30;246;1360;642.5;475
09:00;103;84;31;288;1530;770;543
10:00;85;61;25;172;1070;846.25;346
11:00;83;50;21;115;860;898.75;259
12:00;67;40;17;76;680;935;183
13:00;58;31;12;62;610;962.5;153
14:00;56;25;11;55;640;973.75;139
15:00;56;24;9;50;690;930;132
16:00;84;29;12;99;1040;890;236
17:00;100;57;27;166;1190;847.5;352
18:00;120;124;59;354;2150;982.5;660
19:00;168;211;82;661;3390;1298.75;1177
20:00;201;285;108;880;4570;1785;1545
21:00;109;181;107;367;2830;2062.5;669
22:00;83;188;132;250;2860;2340;465
23:00;75;193;144;225;2670;2587.5;419
