CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;32;63;21;64
01:00;22;34;16;45
02:00;22;36;14;44
03:00;27;45;13;46
04:00;27;38;16;52
05:00;38;43;40;98
06:00;33;58;37;90
07:00;67;37;141;283
08:00;65;40;116;242
09:00;75;36;143;293
10:00;;52;;
11:00;80;49;166;333
12:00;77;54;127;271
13:00;66;57;130;265
14:00;56;61;145;277
15:00;64;49;100;217
16:00;77;54;145;298
17:00;82;67;163;331
18:00;82;68;172;345
19:00;84;91;180;358
20:00;73;93;182;352
21:00;69;96;152;301
22:00;42;105;42;107
23:00;42;84;35;96
