CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;33;81;65;22;460;68
01:00;55;149;124;39;1080;121
02:00;43;111;91;46;840;118
03:00;41;86;72;44;680;112
04:00;40;90;73;35;680;97
05:00;42;108;84;43;690;111
06:00;38;105;87;43;690;107
07:00;35;105;88;39;630;97
08:00;50;99;81;89;750;190
09:00;46;89;72;70;660;158
10:00;55;84;69;97;760;210
11:00;53;94;74;87;760;192
12:00;53;91;71;81;720;182
13:00;58;80;61;83;750;192
14:00;63;101;71;101;830;225
15:00;65;97;72;105;780;232
16:00;68;69;54;107;790;240
17:00;57;102;70;78;700;182
18:00;66;80;58;79;690;194
19:00;61;96;67;82;750;193
20:00;61;97;71;82;740;193
21:00;57;91;68;63;720;159
22:00;50;92;72;51;670;133
23:00;43;93;72;35;600;102
