CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;35;54;29;780;78
01:00;25;37;16;620;47
02:00;39;39;19;740;68
03:00;26;53;9;530;39
04:00;31;40;9;780;44
05:00;42;66;9;1050;55
06:00;39;78;20;640;67
07:00;39;51;29;600;83
08:00;42;57;41;680;105
09:00;40;48;40;660;101
10:00;48;41;63;920;143
11:00;55;34;92;1190;196
12:00;61;34;117;1390;239
13:00;60;47;118;1520;240
14:00;66;101;98;1470;215
15:00;57;95;100;1340;208
16:00;69;83;96;1810;216
17:00;69;94;109;1860;234
18:00;58;92;100;1430;210
19:00;57;99;104;1450;215
20:00;54;61;89;1220;189
21:00;56;73;102;1410;211
22:00;54;77;96;1330;200
23:00;48;68;66;1110;149
