CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;48;164;168;2500;305
01:00;28;150;43;1650;95
02:00;26;116;31;1410;73
03:00;26;89;34;1420;79
04:00;29;81;49;1540;103
05:00;29;77;107;1780;192
06:00;36;109;131;2110;236
07:00;40;120;209;2780;359
08:00;52;120;301;3220;512
09:00;51;158;266;2650;454
10:00;63;172;255;2540;452
11:00;66;221;181;1950;342
12:00;72;198;189;2110;361
13:00;78;168;194;2080;375
14:00;68;177;190;2170;358
15:00;85;192;242;3190;454
16:00;77;179;265;3120;482
17:00;71;168;276;3680;492
18:00;76;167;298;3920;531
19:00;74;197;316;4220;557
20:00;82;180;375;4270;655
21:00;65;194;242;3050;436
22:00;62;177;222;2780;400
23:00;49;201;115;2000;225
