CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;27;53;18;54
01:00;100;211;267;509
02:00;82;218;185;366
03:00;26;181;11;42
04:00;37;135;14;58
05:00;37;83;19;66
06:00;72;68;67;174
07:00;101;107;195;400
08:00;61;131;98;210
09:00;73;88;118;252
10:00;62;81;83;188
11:00;75;67;100;227
12:00;82;59;137;291
13:00;60;50;68;163
14:00;65;62;87;197
15:00;74;91;99;225
16:00;73;120;87;205
17:00;83;116;112;254
18:00;70;105;90;206
19:00;78;101;98;228
20:00;65;117;77;183
21:00;49;87;46;120
22:00;38;90;27;80
23:00;34;74;25;72
