CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;39;22;15;14;510;60
01:00;37;23;15;12;480;56
02:00;42;28;19;15;520;64
03:00;40;32;24;18;560;67
04:00;32;38;27;15;620;55
05:00;39;37;26;39;590;99
06:00;48;35;25;106;740;208
07:00;61;39;28;146;1080;284
08:00;80;41;29;191;1380;372
09:00;82;45;29;126;960;274
10:00;100;46;29;165;1020;351
11:00;86;45;28;127;900;279
12:00;83;39;24;101;790;236
13:00;85;37;23;79;740;205
14:00;92;40;24;87;810;225
15:00;83;38;24;77;740;200
16:00;96;35;21;87;930;228
17:00;109;37;22;103;890;267
18:00;104;40;25;91;950;242
19:00;114;39;22;124;1050;303
20:00;124;37;22;171;1300;385
21:00;97;35;22;103;960;254
22:00;75;35;22;63;830;172
23:00;71;25;15;39;690;130
