CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;61;323;207;246;3250;435
01:00;38;89;56;74;1040;150
02:00;34;79;52;37;680;89
03:00;28;76;49;28;560;69
04:00;28;77;49;44;580;93
05:00;39;85;52;95;750;182
06:00;36;86;55;103;920;192
07:00;51;94;57;192;1170;342
08:00;68;96;55;235;1340;428
09:00;76;98;58;274;1430;493
10:00;60;110;65;207;1530;376
11:00;57;132;78;195;1590;354
12:00;62;152;88;190;1660;352
13:00;68;151;85;171;1500;327
14:00;103;157;80;268;1710;512
15:00;111;168;85;299;1950;567
16:00;100;173;86;259;2070;495
17:00;139;209;104;505;3360;911
18:00;140;210;116;506;3700;913
19:00;120;261;156;416;3470;756
20:00;130;268;160;546;3990;964
21:00;100;321;199;357;3530;645
22:00;79;343;213;274;3290;498
23:00;78;334;207;317;3270;562
