CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;38;116;103;150;1870;266
01:00;40;125;103;171;1840;300
02:00;37;65;56;50;700;114
03:00;32;56;47;37;600;89
04:00;34;55;45;44;640;101
05:00;25;46;39;22;490;58
06:00;40;50;41;61;610;134
07:00;48;48;37;94;670;191
08:00;63;49;41;172;1120;325
09:00;67;56;42;190;1410;359
10:00;60;64;46;174;1130;325
11:00;59;65;46;159;1080;302
12:00;64;50;36;142;1140;280
13:00;57;33;24;107;850;221
14:00;60;30;22;99;850;212
15:00;73;35;25;135;1100;279
16:00;71;36;26;140;1020;285
17:00;70;34;26;115;960;246
18:00;66;46;34;137;1020;275
19:00;86;60;43;204;1370;397
20:00;93;80;62;270;1690;504
21:00;94;90;68;351;2070;630
22:00;78;102;82;309;1990;549
23:00;45;105;91;165;1760;297
