CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;35;23;32;84
01:00;27;28;18;55
02:00;11;10;8;23
03:00;11;11;5;20
04:00;10;12;5;18
05:00;16;12;11;34
06:00;32;13;32;82
07:00;38;25;50;113
08:00;44;22;65;143
09:00;57;33;92;196
10:00;55;37;92;196
11:00;46;38;72;156
12:00;53;44;74;166
13:00;62;40;86;195
14:00;62;44;109;228
15:00;65;49;97;214
16:00;55;59;80;178
17:00;61;51;102;218
18:00;71;55;103;229
19:00;72;56;119;254
20:00;52;52;66;153
21:00;42;45;49;117
22:00;49;27;58;139
23:00;44;21;51;122
