CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;75;49;45;530;141
01:00;83;52;49;650;157
02:00;55;59;29;500;98
03:00;48;52;26;450;86
04:00;48;50;26;350;86
05:00;45;50;34;350;96
06:00;53;67;107;570;215
07:00;78;104;242;1150;447
08:00;106;114;253;1470;491
09:00;118;94;167;1030;373
10:00;103;90;110;740;270
11:00;97;66;72;;206
12:00;95;56;65;;193
13:00;95;51;54;480;177
14:00;95;50;51;440;172
15:00;92;56;44;450;157
16:00;109;51;64;650;206
17:00;113;53;60;620;203
18:00;127;53;82;860;251
19:00;112;54;71;650;219
20:00;112;55;69;700;216
21:00;109;63;71;780;216
22:00;122;81;124;1340;310
23:00;72;55;36;540;127
