CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;91;68;120;1480;274
01:00;85;66;90;1600;222
02:00;56;13;27;850;96
03:00;43;29;18;650;68
04:00;37;18;21;600;67
05:00;38;18;20;620;68
06:00;28;27;21;560;60
07:00;35;42;35;610;89
08:00;39;39;48;780;111
09:00;48;22;53;850;128
10:00;54;52;51;880;130
11:00;48;22;47;800;120
12:00;54;14;41;810;116
13:00;54;12;38;770;111
14:00;56;13;46;900;127
15:00;59;7;43;990;124
16:00;61;27;45;1030;127
17:00;65;27;42;940;128
18:00;76;22;66;1020;175
19:00;76;44;62;1240;170
20:00;85;41;66;1020;185
21:00;100;45;121;1560;283
22:00;127;62;216;2700;456
23:00;107;82;132;1740;307
