CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;76;70;86;1250;207
01:00;59;89;28;780;102
02:00;52;54;30;670;97
03:00;42;61;25;630;80
04:00;49;53;48;700;120
05:00;51;65;127;1040;244
06:00;61;57;156;1470;299
07:00;78;98;176;2210;345
08:00;96;105;195;2320;393
09:00;98;103;148;2070;323
10:00;86;110;61;1180;180
11:00;88;101;71;970;196
12:00;87;88;81;910;209
13:00;95;48;79;900;215
14:00;73;31;50;910;149
15:00;76;60;50;990;152
16:00;98;65;81;1190;221
17:00;94;55;77;1310;211
18:00;95;65;77;1180;212
19:00;99;51;86;1110;230
20:00;106;55;118;1340;286
21:00;118;59;201;2010;424
22:00;90;70;91;1350;228
23:00;76;83;69;1160;181
