CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;58.6648;28.1096;24.8802;33.2717;454.829;711.643;109.669
01:00;39.0794;20.8151;18.0751;15.4926;337.494;668.466;62.8521
02:00;18.6555;66.7318;32.5793;9.52812;365.409;568.131;33.2
03:00;23.9906;58.3011;30.3046;15.927;338.462;505.854;48.3
04:00;22.5139;21.6453;20.8388;11.3969;240.009;446.54;39.9
05:00;37.7105;25.084;15.2412;23.7948;251.585;398.814;74.1
06:00;53.4795;33.4049;18.4929;68.7222;382.874;375.926;158.5
07:00;78.1349;36.6142;13.444;161.849;721.785;400.416;325.3
08:00;75.8903;33.7584;12.3678;155.486;782.683;438.715;314.289
09:00;87.2599;38.3924;13.0883;198.135;789.805;484.076;390.997
10:00;77.519;34.6967;12.8115;152.144;652.772;519.997;310.922
11:00;66.4013;40.9513;11.6096;85.9716;613.195;554.339;198.268
12:00;83.3414;33.4631;11.193;103.114;578.814;596.689;241.523
13:00;83.2814;23.1116;9.45796;88.5983;534.907;632.104;219.111
14:00;88.557;22.7682;10.3803;101.84;559.643;654.2;244.787
15:00;79.3204;19.1358;11.8764;74.4234;575.753;635.947;193.491
16:00;89.7941;22.0556;13.2049;86.3437;597.745;612.829;222.429
17:00;91.8378;26.3404;14.6809;104.776;682.913;599.468;252.566
18:00;98.4908;25.9071;11.3184;107.187;700.502;605.434;262.988
19:00;103.493;29.9087;14.3266;118.974;742.982;621.657;286.015
20:00;103.574;36.128;28.4233;135.761;742.768;642.152;311.936
21:00;91.0402;34.0233;26.1112;119.778;772.677;671.873;275.027
22:00;103.212;37.1169;19.4708;134.465;875.455;711.349;309.587
23:00;82.1113;37.0373;21.3661;97.1988;721.018;729.508;231.648
