CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;50;41;17;780;76
01:00;42;29;12;680;61
02:00;44;31;14;520;64
03:00;43;17;18;540;70
04:00;49;10;30;530;94
05:00;48;32;66;770;150
06:00;47;19;87;880;180
07:00;68;29;110;1530;236
08:00;93;46;121;1600;277
09:00;96;51;81;1660;219
10:00;112;58;86;1610;243
11:00;96;47;55;1420;180
12:00;90;57;47;1410;162
13:00;98;42;58;1210;185
14:00;111;32;67;1560;214
15:00;127;43;101;1950;281
16:00;129;58;92;2030;270
17:00;125;69;115;2530;301
18:00;103;64;59;1710;192
19:00;97;44;45;1190;165
20:00;103;38;53;1310;183
21:00;91;57;51;1200;168
22:00;70;44;41;1050;132
23:00;61;30;24;950;97
