CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;59;101;78;149;2040;286
01:00;41;111;99;108;1840;206
02:00;39;102;91;96;1820;184
03:00;39;108;98;91;1780;176
04:00;35;118;106;80;1740;155
05:00;34;119;107;76;1690;148
06:00;33;124;102;159;1950;275
07:00;31;124;100;126;2050;223
08:00;33;140;105;160;2220;277
09:00;39;138;101;170;2330;298
10:00;48;156;115;218;2650;380
11:00;50;136;114;161;2530;294
12:00;61;122;102;185;2580;343
13:00;61;110;90;162;2320;308
14:00;66;114;90;192;2660;359
15:00;74;114;89;237;2890;436
16:00;63;111;88;206;2440;376
17:00;65;106;85;215;2500;393
18:00;52;106;92;145;2080;273
19:00;70;119;106;271;2980;485
20:00;78;128;111;287;3320;514
21:00;79;114;93;272;2890;494
22:00;66;106;88;183;2440;345
23:00;66;108;81;184;2270;347
