CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;16;18;16;13;480;702.5;36
01:00;17;22;19;10;460;552.5;33
02:00;14;18;16;7;390;525;24
03:00;11;17;14;5;380;488.75;20
04:00;10;15;14;4;360;463.75;16
05:00;13;15;13;7;360;437.5;23
06:00;17;13;12;11;390;417.5;35
07:00;26;13;11;21;380;401.25;57
08:00;27;21;12;29;420;392.5;71
09:00;27;43;17;33;430;388.75;77
10:00;29;44;19;32;450;396.25;77
11:00;31;47;22;32;470;407.5;80
12:00;37;44;19;37;520;427.5;93
13:00;36;40;18;37;510;446.25;93
14:00;34;33;18;32;510;461.25;82
15:00;39;36;21;35;540;481.25;92
16:00;46;40;24;49;690;515;121
17:00;53;56;34;59;880;571.25;143
18:00;61;61;35;75;850;621.25;175
19:00;57;55;34;60;810;663.75;149
20:00;41;47;30;42;700;686.25;106
21:00;35;27;23;28;590;696.25;78
22:00;40;28;24;37;670;716.25;96
23:00;32;24;21;27;640;728.75;72
