CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;49;45;34;65;1140;149
01:00;35;42;34;45;1050;105
02:00;26;18;17;24;790;63
03:00;26;14;13;23;640;62
04:00;24;12;11;19;530;53
05:00;27;15;14;21;460;60
06:00;30;16;14;21;420;63
07:00;35;14;12;33;400;86
08:00;48;13;11;44;400;115
09:00;54;12;11;57;400;140
10:00;65;14;12;85;440;195
11:00;73;17;13;114;530;247
12:00;82;15;12;117;650;261
13:00;91;25;18;167;770;346
14:00;65;47;32;106;860;229
15:00;78;23;17;117;910;257
16:00;77;20;18;128;1030;273
17:00;67;19;15;80;1040;189
18:00;84;19;16;132;1020;287
19:00;78;24;21;130;1080;278
20:00;80;31;29;160;1130;325
21:00;77;38;33;172;1270;341
22:00;67;43;36;118;1280;247
23:00;57;42;33;92;1220;197
