CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;52;80;68;1260;156
01:00;45;81;50;1090;122
02:00;29;47;14;690;51
03:00;37;38;25;580;76
04:00;33;41;21;560;65
05:00;41;31;49;650;117
06:00;54;68;98;990;205
07:00;68;70;130;1330;267
08:00;71;125;165;2210;323
09:00;76;128;142;1540;294
10:00;73;96;104;1110;231
11:00;61;69;83;960;188
12:00;72;73;80;1330;193
13:00;68;82;67;1170;171
14:00;75;85;61;1260;168
15:00;68;78;57;1200;156
16:00;72;69;53;1230;153
17:00;83;61;53;1440;165
18:00;94;44;55;1490;178
19:00;;59;;;
20:00;86;57;79;1620;207
21:00;92;87;128;2090;288
22:00;78;90;106;1750;241
23:00;67;79;93;1380;209
