CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;75;35;20;98;1130;226
01:00;51;29;18;20;690;82
02:00;40;29;20;40;780;101
03:00;38;32;21;38;670;96
04:00;35;30;21;40;640;95
05:00;33;31;21;64;610;130
06:00;47;34;22;148;840;272
07:00;52;33;23;139;960;264
08:00;59;37;24;165;1140;310
09:00;84;32;20;166;1200;338
10:00;99;28;15;130;930;297
11:00;95;25;13;93;780;237
12:00;95;25;13;77;670;213
13:00;90;23;12;59;710;180
14:00;92;23;12;63;680;189
15:00;88;22;12;56;670;174
16:00;94;21;12;55;720;179
17:00;93;20;12;68;740;196
18:00;101;23;12;69;800;207
19:00;101;27;13;69;790;207
20:00;110;27;14;70;880;217
21:00;101;28;15;77;1000;219
22:00;111;30;18;115;1270;286
23:00;105;40;21;182;1620;383
