CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;66;202;151;297
01:00;58;185;107;222
02:00;38;126;71;146
03:00;36;93;47;108
04:00;32;84;58;120
05:00;32;98;69;138
06:00;35;82;105;197
07:00;42;94;138;253
08:00;45;103;148;271
09:00;68;113;225;411
10:00;99;136;223;441
11:00;108;147;197;409
12:00;91;118;105;251
13:00;76;79;70;183
14:00;68;75;53;150
15:00;76;55;59;166
16:00;77;56;48;151
17:00;104;56;89;239
18:00;132;79;146;355
19:00;128;89;144;349
20:00;124;121;163;373
21:00;131;117;245;505
22:00;115;171;326;613
23:00;83;238;205;396
