CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;81.4338;51.4862;50.0192;61.4109;726.921;572.007;175.2
01:00;79.8226;49.7964;49.2122;46.8224;730.847;604.528;151.3
02:00;41.5977;26.4726;22.4756;24.0765;400.76;616.45;78.4
03:00;36.211;21.864;20.0878;17.6897;411.391;608.431;63.2
04:00;32.2218;20.2552;19.6781;22.137;313.456;570.709;66
05:00;37.0224;20.6046;19.0179;37.4173;329.498;520.822;94.1
06:00;47.6975;28.3427;24.1453;82.434;443.48;459.394;173.6
07:00;75.0863;33.9254;24.8797;176.217;801.578;479.168;344.3
08:00;75.996;50.9056;47.2362;144.535;818.438;498.574;296.8
09:00;75.3005;57.209;47.7819;129.085;712.485;528.886;272.6
10:00;58.524;36.5299;25.6554;54.8957;384.939;526.908;142.4
11:00;67.5342;27.4678;20.3568;57.3239;395.566;524.93;155.1
12:00;64.7189;31.501;18.5802;50.8551;417.222;537.901;142.5
13:00;66.5113;29.8084;17.3686;40.9532;335.814;538.69;129.2
14:00;70.3957;26.2023;16.7929;42.2418;399.767;533.226;134.9
15:00;74.9274;29.85;17.8863;43.5847;394.641;482.359;141.5
16:00;80.9507;31.0258;17.4655;46.6049;428.413;433.606;152.2
17:00;89.1931;33.9804;18.4997;49.7657;470.679;403.38;165.3
18:00;87.2907;29.7661;18.6511;50.1173;432.322;409.303;163.9
19:00;96.3568;24.7484;18.3235;55.1434;479.88;419.842;180.6
20:00;90.1634;25.6581;19.2402;52.6802;471.272;426.598;170.7
21:00;97.1087;29.4143;23.4799;69.027;611.832;461.101;202.5
22:00;99.8825;39.6012;36.4339;73.3666;689.114;497.269;212
23:00;93.763;55.0526;53.0587;71.7995;694.033;534.693;203.5
