CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;97;42;20;115;1220;273
01:00;79;39;20;78;920;198
02:00;68;51;27;67;800;170
03:00;60;53;30;59;710;149
04:00;54;50;28;50;600;130
05:00;49;51;29;62;630;143
06:00;49;52;30;83;670;174
07:00;55;60;33;109;700;220
08:00;60;84;45;90;780;197
09:00;57;61;34;69;560;162
10:00;58;45;24;61;560;150
11:00;65;29;14;54;500;147
12:00;79;20;9;56;480;163
13:00;76;16;8;54;480;158
14:00;78;13;6;53;440;157
15:00;76;15;6;49;460;149
16:00;76;15;6;50;460;151
17:00;103;12;5;72;560;212
18:00;107;14;5;72;630;217
19:00;123;17;7;88;700;258
20:00;113;18;8;70;670;219
21:00;133;29;10;121;980;318
22:00;141;41;16;224;1570;484
23:00;131;50;20;232;1840;486
