CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;29;29;17;550;55
01:00;25;45;13;540;43
02:00;20;39;9;440;33
03:00;18;27;8;400;30
04:00;19;26;9;400;32
05:00;23;20;16;370;47
06:00;33;21;27;460;75
07:00;42;19;43;630;107
08:00;55;21;52;670;133
09:00;61;21;62;770;154
10:00;55;26;64;730;152
11:00;49;22;49;660;123
12:00;45;22;36;570;99
13:00;48;38;43;620;113
14:00;58;43;60;740;149
15:00;66;65;68;940;169
16:00;71;47;81;1190;194
17:00;77;33;88;1300;211
18:00;89;40;105;1500;249
19:00;85;42;99;1560;235
20:00;52;52;52;1000;130
21:00;55;27;50;970;132
22:00;47;30;41;740;109
23:00;40;31;29;670;84
