CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;36;70;53;21;590;67
01:00;42;98;78;31;880;89
02:00;33;92;74;22;810;66
03:00;35;73;57;23;750;69
04:00;26;58;46;12;600;44
05:00;25;51;38;15;540;47
06:00;;52;37;;520;
07:00;43;54;39;37;550;100
08:00;50;57;42;60;670;140
09:00;54;63;49;68;730;158
10:00;60;58;45;75;710;174
11:00;64;59;43;80;750;186
12:00;67;53;39;78;860;186
13:00;71;63;45;98;980;222
14:00;75;84;56;106;980;236
15:00;79;84;55;124;1120;268
16:00;87;82;51;138;1050;299
17:00;84;79;44;117;1100;262
18:00;88;81;45;127;1140;281
19:00;68;69;47;73;830;180
20:00;63;71;48;69;810;167
21:00;53;58;42;57;720;140
22:00;46;53;39;42;600;111
23:00;45;65;49;33;610;96
