CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;39;84;52;910;117
01:00;15;26;11;230;31
02:00;11;25;8;240;21
03:00;;22;;;
04:00;15;23;11;210;32
05:00;17;20;18;210;45
06:00;26;16;40;310;86
07:00;35;25;74;590;147
08:00;41;40;81;610;164
09:00;48;63;120;710;231
10:00;56;79;128;860;250
11:00;57;74;125;830;248
12:00;50;64;111;850;218
13:00;51;58;96;740;196
14:00;60;49;134;810;263
15:00;57;68;111;930;226
16:00;59;108;120;1090;241
17:00;57;78;103;1200;213
18:00;61;42;127;1330;255
19:00;55;66;99;1080;206
20:00;52;75;103;1090;208
21:00;48;83;103;1080;203
22:00;46;79;82;1020;170
23:00;41;80;71;1060;148
