CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;52;44;36;49;730;126
01:00;23;29;23;20;510;54
02:00;17;24;18;13;470;37
03:00;14;22;16;11;410;30
04:00;14;26;21;12;390;32
05:00;23;29;22;31;400;71
06:00;34;24;17;64;530;131
07:00;42;25;17;87;700;175
08:00;53;29;22;137;920;261
09:00;62;32;23;151;960;292
10:00;56;27;20;107;770;219
11:00;49;29;20;88;720;184
12:00;43;27;20;74;690;157
13:00;58;31;23;90;760;195
14:00;56;31;22;77;670;173
15:00;59;31;23;102;780;215
16:00;56;32;24;79;720;176
17:00;54;33;25;76;740;170
18:00;68;37;31;96;910;215
19:00;63;31;25;98;860;213
20:00;60;25;20;73;770;171
21:00;;;;;;
22:00;;;;;;
23:00;;;;;;
