CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;105;174;288;2920;546
01:00;88;160;172;1970;352
02:00;59;93;61;1400;155
03:00;49;69;63;1250;147
04:00;48;72;43;920;114
05:00;48;53;76;1150;165
06:00;;75;;;
07:00;85;93;372;2360;657
08:00;101;144;326;2570;602
09:00;93;125;193;1400;390
10:00;103;130;227;1770;451
11:00;109;207;149;1950;339
12:00;99;204;122;1360;287
13:00;83;132;79;930;206
14:00;85;100;83;880;213
15:00;92;76;89;900;230
16:00;79;64;88;950;215
17:00;94;57;79;1050;217
18:00;91;39;90;1000;230
19:00;114;51;125;1190;306
20:00;116;62;147;1410;342
21:00;136;76;238;2200;502
22:00;123;97;216;1930;455
23:00;119;94;301;2670;580
