CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;92;23;19;128;470;287
01:00;49;20;15;46;490;120
02:00;70;65;51;62;860;164
03:00;60;58;48;50;730;136
04:00;59;63;53;63;710;155
05:00;55;59;50;55;640;139
06:00;63;68;56;100;810;215
07:00;64;72;58;110;940;232
08:00;67;69;54;118;880;246
09:00;74;45;32;79;670;193
10:00;79;38;26;67;620;181
11:00;82;29;20;58;640;169
12:00;87;34;22;65;740;186
13:00;85;32;17;51;660;161
14:00;85;24;15;52;650;164
15:00;90;23;16;57;770;176
16:00;87;26;19;51;760;165
17:00;87;27;19;67;730;189
18:00;78;24;16;60;640;170
19:00;92;21;16;89;850;229
20:00;84;24;18;73;790;195
21:00;72;26;20;63;790;168
22:00;67;27;22;78;840;184
23:00;54;24;19;59;660;143
