CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;36;72;52;260;690;433
01:00;33;52;38;206;600;347
02:00;19;41;27;3;460;24
03:00;22;43;28;5;470;30
04:00;20;39;26;5;590;27
05:00;30;38;26;11;570;46
06:00;42;39;25;29;650;85
07:00;58;39;25;72;690;168
08:00;62;38;24;94;610;205
09:00;56;48;30;67;550;158
10:00;60;45;29;81;590;185
11:00;82;45;32;154;930;316
12:00;70;46;32;116;860;247
13:00;64;44;31;105;650;224
14:00;53;43;30;144;830;274
15:00;48;44;31;182;900;325
16:00;;52;35;;1260;
17:00;46;58;41;251;1310;430
18:00;46;57;40;269;1090;456
19:00;46;61;42;276;1170;466
20:00;45;62;45;290;1270;487
21:00;44;66;49;300;1200;502
22:00;42;70;50;288;960;482
23:00;39;74;53;277;890;461
