CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;60;82;45;1060;130
01:00;48;73;29;960;93
02:00;53;64;42;980;117
03:00;42;52;25;710;80
04:00;39;45;21;680;70
05:00;35;48;29;620;79
06:00;43;50;73;900;155
07:00;54;71;134;1350;259
08:00;83;83;172;2130;345
09:00;88;84;127;1570;282
10:00;93;74;81;1270;217
11:00;105;62;76;1140;222
12:00;75;59;36;840;132
13:00;88;60;65;1160;189
14:00;101;91;96;1560;249
15:00;124;106;162;2160;371
16:00;99;100;86;1340;231
17:00;97;75;82;1410;223
18:00;102;74;101;1680;256
19:00;97;88;99;1900;248
20:00;92;58;89;1790;229
21:00;96;45;89;1510;232
22:00;82;59;83;1540;209
23:00;72;68;64;1340;170
