CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;41;95;32;1080;90
01:00;65;302;126;3250;257
02:00;61;292;116;2940;237
03:00;55;269;121;3070;238
04:00;52;258;115;2890;227
05:00;48;242;92;2530;187
06:00;46;221;104;2420;205
07:00;49;241;136;2380;256
08:00;65;243;176;2490;334
09:00;75;254;136;2080;282
10:00;64;217;69;1340;169
11:00;68;153;71;1280;175
12:00;67;125;64;1020;163
13:00;62;79;48;820;134
14:00;64;67;52;860;142
15:00;65;66;69;1200;170
16:00;71;65;78;1440;189
17:00;79;54;90;1510;215
18:00;79;63;92;1600;219
19:00;76;62;105;1620;235
20:00;72;71;95;1970;217
21:00;83;98;147;2000;306
22:00;66;125;87;1540;198
23:00;57;105;70;1330;163
