CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;55;108;96;202
01:00;48;91;76;163
02:00;31;114;63;127
03:00;26;115;58;114
04:00;26;97;82;150
05:00;25;85;65;123
06:00;24;86;61;116
07:00;26;83;84;152
08:00;27;80;99;177
09:00;31;76;108;196
10:00;36;84;87;168
11:00;48;89;96;193
12:00;51;82;63;147
13:00;47;72;49;121
14:00;64;47;66;164
15:00;65;45;65;163
16:00;74;46;73;183
17:00;82;37;96;227
18:00;95;24;116;272
19:00;109;33;158;351
20:00;96;49;142;312
21:00;90;60;178;362
22:00;80;83;159;322
23:00;73;108;156;311
