CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;96;61;29;126;1470;288
01:00;77;54;33;82;1120;201
02:00;38;40;29;25;640;77
03:00;37;42;30;28;470;79
04:00;36;43;31;41;510;98
05:00;41;45;31;55;500;125
06:00;43;52;36;103;620;200
07:00;56;56;38;142;1030;273
08:00;73;52;35;157;1190;313
09:00;95;51;29;150;1140;324
10:00;111;44;23;136;1000;319
11:00;111;39;21;93;780;253
12:00;96;42;21;48;570;170
13:00;110;43;19;56;640;195
14:00;105;38;16;49;610;180
15:00;103;34;15;40;540;164
16:00;107;35;14;46;660;176
17:00;130;43;17;55;890;213
18:00;139;49;19;65;950;237
19:00;130;34;17;85;910;260
20:00;114;33;16;72;950;223
21:00;136;39;19;110;1120;304
22:00;116;49;22;99;1210;268
23:00;106;46;25;106;1290;267
