CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;52;176;125;78;1850;170
01:00;58;167;118;189;2380;346
02:00;41;194;138;100;2260;194
03:00;39;190;135;121;2250;223
04:00;36;183;132;102;2300;191
05:00;37;182;130;115;2230;213
06:00;45;186;130;185;2330;328
07:00;49;176;122;235;2700;408
08:00;58;186;130;271;2970;473
09:00;60;154;106;249;2650;440
10:00;72;182;122;322;2930;563
11:00;69;158;107;207;2230;386
12:00;83;129;85;191;1790;375
13:00;82;124;83;165;1470;335
14:00;78;108;68;129;1420;275
15:00;78;89;58;144;1370;298
16:00;107;109;68;277;2090;530
17:00;113;144;89;359;2660;662
18:00;108;162;108;348;2840;640
19:00;104;196;135;331;2820;609
20:00;91;230;163;267;2870;499
21:00;79;257;183;232;2970;432
22:00;69;232;165;179;2660;342
23:00;58;206;147;117;2310;237
