CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;70.7603;62.2769;48.536;42.1666;507.493;539.831;135.423
01:00;57.271;65.5438;51.4187;23.1059;436.904;551.364;92.713
02:00;47.3037;66.641;52.5925;19.2731;373.288;536.995;76.867
03:00;37.6505;69.8413;55.3355;20.2932;331.617;504.363;68.7819
04:00;32.7973;68.4022;54.3358;12.8285;294.291;470.326;52.4768
05:00;37.1239;66.4338;52.6063;19.8727;278.257;432.506;67.6251
06:00;56.7481;70.6131;55.976;63.3327;337.128;394.023;153.866
07:00;41.1067;71.9412;57.3345;30.8636;330.413;361.174;88.4771
08:00;;68.1603;54.118;;;340.271;
09:00;49.4139;57.3553;45.134;33.7892;484.948;347.135;101.256
10:00;46.4716;47.06;36.9315;26.3169;448.904;357.937;86.8816
11:00;66.5511;44.8981;33.9718;36.3286;557.197;390.163;122.335
12:00;68.9206;50.2979;36.7065;37.9282;545.091;425.991;126.895
13:00;62.596;52.8512;37.5653;30.601;569.048;467.533;109.44
14:00;55.4871;54.5937;35.5882;23.5499;523.972;494.225;91.6896
15:00;;;;;;521.527;
16:00;;;;;;521.527;
17:00;;;;;;;
18:00;;;;;;;
19:00;;;;;;;
20:00;;;;;;;
21:00;;;;;;;
22:00;;;;;;;
23:00;;;;;;;
