CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;34;50;23;67
01:00;23;61;10;38
02:00;22;50;7;32
03:00;19;47;7;29
04:00;18;43;7;29
05:00;25;32;12;43
06:00;49;42;54;130
07:00;57;53;91;194
08:00;61;58;104;218
09:00;54;75;75;167
10:00;54;63;55;138
11:00;54;56;55;137
12:00;51;52;60;142
13:00;53;46;51;129
14:00;52;44;52;130
15:00;51;36;47;122
16:00;68;42;75;181
17:00;71;53;82;194
18:00;76;51;81;199
19:00;61;56;46;130
20:00;60;44;50;136
21:00;53;48;47;124
22:00;41;57;37;97
23:00;48;49;45;116
