CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;79;67;67;1200;179
01:00;84;79;118;1210;263
02:00;66;67;78;1280;184
03:00;57;71;98;1240;205
04:00;48;57;63;1170;144
05:00;38;33;22;930;71
06:00;60;32;35;680;113
07:00;79;47;87;640;212
08:00;75;51;101;690;228
09:00;76;59;97;810;223
10:00;69;49;72;780;179
11:00;64;50;66;750;164
12:00;58;52;42;720;121
13:00;68;54;48;670;142
14:00;77;54;60;660;167
15:00;74;42;47;690;145
16:00;81;42;48;670;154
17:00;84;47;52;770;163
18:00;92;48;55;770;175
19:00;97;59;73;810;208
20:00;119;68;144;980;337
21:00;106;77;100;1100;258
22:00;96;71;89;1160;231
23:00;96;80;111;1210;265
