CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;64;90;27;1020;104
01:00;56;90;21;920;88
02:00;39;87;6;650;48
03:00;37;68;8;610;48
04:00;36;54;14;570;58
05:00;48;55;66;940;149
06:00;59;61;99;1300;211
07:00;73;76;92;1630;214
08:00;88;93;90;1670;226
09:00;115;119;104;1700;274
10:00;87;109;50;1040;163
11:00;82;88;48;1230;155
12:00;69;62;34;850;120
13:00;73;45;35;780;127
14:00;65;42;31;730;111
15:00;70;26;35;820;124
16:00;77;12;36;930;132
17:00;79;42;41;930;142
18:00;69;42;25;770;106
19:00;73;44;33;830;123
20:00;93;30;84;1300;220
21:00;95;32;84;1470;222
22:00;93;61;129;1870;291
23:00;76;75;79;1560;197
