CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;81;279;185;75;1410;195
01:00;38;134;87;14;600;60
02:00;30;114;76;11;500;45
03:00;24;104;69;8;400;35
04:00;23;101;69;7;410;34
05:00;31;119;77;13;520;49
06:00;54;145;90;36;670;109
07:00;65;152;95;66;940;167
08:00;68;130;80;85;800;198
09:00;64;132;76;81;730;187
10:00;62;142;80;76;680;176
11:00;65;173;88;88;670;199
12:00;;168;87;;610;
13:00;92;175;95;149;1070;320
14:00;91;183;103;137;1090;300
15:00;94;195;117;132;1190;295
16:00;106;229;135;147;1450;332
17:00;98;203;120;130;1290;297
18:00;104;210;125;141;1440;320
19:00;85;185;113;90;1050;222
20:00;93;225;135;116;1160;271
21:00;86;231;142;111;1240;257
22:00;98;270;168;155;1710;335
23:00;93;274;178;104;1620;251
