CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;71;125;83;196
01:00;54;108;42;118
02:00;29;75;20;60
03:00;27;52;21;60
04:00;23;36;12;41
05:00;36;57;40;98
06:00;43;89;93;185
07:00;55;88;114;229
08:00;59;51;81;183
09:00;49;44;58;137
10:00;61;52;76;177
11:00;60;48;65;159
12:00;62;71;56;148
13:00;67;53;53;147
14:00;68;33;44;134
15:00;76;50;44;142
16:00;71;62;35;124
17:00;76;71;43;141
18:00;81;78;47;153
19:00;84;58;56;169
20:00;101;70;82;227
21:00;106;100;115;281
22:00;91;114;109;257
23:00;88;129;135;293
