CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;87.2758;52.1931;28.7402;81.7138;1094.23;1146.9;212.1
01:00;60.2962;54.658;34.8748;47.6448;789.646;1155.62;133
02:00;37.8694;49.0249;35.0892;24.8046;528.165;845.664;75.8
03:00;30.6755;44.2664;30.7843;20.2499;430.962;780.176;61.6
04:00;28.2194;44.0607;30.4494;22.2849;427.014;720.429;62.3
05:00;31.657;47.4531;31.7466;64.1346;469.368;662.418;129.7
06:00;39.7686;61.3549;41.3482;133.837;702.996;621.09;244.3
07:00;51.0511;62.1751;41.3377;165.354;1162.83;648.423;303.8
08:00;65.2891;65.3;46.7732;135.914;1029.87;678.154;273
09:00;82.1134;47.6422;30.1124;113.431;783.876;691.885;255.4
10:00;69.5976;38.1653;22.4791;80.4031;695.569;712.811;192.5
11:00;66.5039;29.9642;16.3784;57.3093;533.01;725.567;154.1
12:00;71.1758;25.7267;13.2677;53.0252;534.951;739.059;152.2
13:00;78.3251;30.3464;12.3958;48.7321;546.627;748.716;152.7
14:00;77.9946;19.6356;9.07589;52.2659;596.58;735.414;157.9
15:00;90.7017;19.4987;9.34111;57.211;630.918;668.925;178.1
16:00;84.1327;18.5671;9.96936;51.9337;634.193;619.465;163.4
17:00;91.5147;18.2447;8.18864;57.3575;719.859;611.463;179.2
18:00;94.2052;17.4373;9.07822;59.0524;658.496;606.829;184.5
19:00;123.439;21.4;11.3132;97.1278;947.87;658.687;271.8
20:00;142.756;24.4456;12.6776;113.94;1091.55;728.262;316.8
21:00;147.964;39.4116;17.36;153.459;1397.81;834.66;382.6
22:00;137.854;64.878;27.026;224.586;1810.62;986.414;481.1
23:00;108.316;61.2338;27.8316;155.319;1454.75;1089.39;345.6
