CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;84;59;110;251
01:00;68;69;61;160
02:00;60;38;61;152
03:00;57;36;52;135
04:00;58;43;50;134
05:00;61;29;60;152
06:00;49;35;45;116
07:00;54;47;51;130
08:00;57;46;49;131
09:00;63;66;55;147
10:00;64;65;60;156
11:00;57;52;46;127
12:00;74;51;54;156
13:00;72;41;58;159
14:00;;33;;
15:00;59;21;42;123
16:00;60;18;46;129
17:00;76;30;55;160
18:00;67;28;47;137
19:00;88;33;66;188
20:00;77;45;46;146
21:00;79;34;55;162
22:00;87;43;67;187
23:00;89;53;120;270
